"","tweetsdf1.text","id"
"3156","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3156
"3157","I just got an A on my AP lit final and I got a 10$ Starbucks gift card for being a TA. Today is great except for… https://t.co/r7gxezv0c0",3157
"3158","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3158
"3159","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3159
"3160","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3160
"3161","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3161
"3162","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3162
"3163","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3163
"3164","RT @TrevorMoran: MY STARBUCKS BARISTAS ALL JUST SAID THEY LOVED MY SONG AND MUSIC VIDEO AND JUSY GAVE ME A FREE DRINK AND SANDWICH WOW THEY…",3164
"3165","RT @CamilleLenore: RT OR TAG A FRIEND ✨ I'm going to send a random stranger a free drink to @Starbucks  #HappyHolidays #GiveGood  ☕️☕️☕️ h…",3165
"3166","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3166
"3167","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3167
"3168","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3168
"3169","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3169
"3170","#repost... #justwantedlightbulbs #feelsbadman for #thousandoaks #lightingandbulbs mom and pop #smallbusiness .… https://t.co/yrrmV2dtT0",3170
"3171","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3171
"3172","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3172
"3173","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3173
"3174","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3174
"3175","Recent Visits: @Starbucks - @neilogd - @tommyboy41161 - @weekapaug401 - @chazz101016 - @PerditionReigns - @mlp952 -… https://t.co/0EhIEa5SrI",3175
"3176","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3176
"3177","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3177
"3178","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3178
"3179","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3179
"3180","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3180
"3181","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3181
"3182","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3182
"3183","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3183
"3184","RT @OneMoreJoke: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3184
"3185","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3185
"3186","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3186
"3187","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3187
"3188","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3188
"3189","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3189
"3190","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3190
"3191","I just got a free pastry from Starbucks rn it’s lit",3191
"3192","RT @OneMoreJoke: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3192
"3193","The people at @Starbucks on sunset Blvd are the nicest people I've ever met in LA! Always smiling and brighten my day",3193
"3194","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3194
"3195","Forget impersonal @Starbucks gift cards. They’re quickly forgotten. Instead, give the magic of something so emotion… https://t.co/GGSHfz8avw",3195
"3196","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3196
"3197","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3197
"3198","RT @ijustine: @jakerawr Maxed out like a basic Starbucks Apple fan girl",3198
"3199","#GiveGood always grateful for the support Starbucks gives to Charity Wings holiday campaigns! #feedingthehomeless #charitywings",3199
"3200","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3200
"3201","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3201
"3202","RT @TrevorMoran: MY STARBUCKS BARISTAS ALL JUST SAID THEY LOVED MY SONG AND MUSIC VIDEO AND JUSY GAVE ME A FREE DRINK AND SANDWICH WOW THEY…",3202
"3203","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3203
"3204","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3204
"3205","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3205
"3206","RT @visionofselena: Selena haters showing up at Starbucks after #NetNeutrality gets officially repealed. https://t.co/8QrQJ5XAF6",3206
"3207","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3207
"3208","RT @visionofselena: Selena haters showing up at Starbucks after #NetNeutrality gets officially repealed. https://t.co/8QrQJ5XAF6",3208
"3209","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3209
"3210","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3210
"3211","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3211
"3212","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3212
"3213","RT @TrevorMoran: MY STARBUCKS BARISTAS ALL JUST SAID THEY LOVED MY SONG AND MUSIC VIDEO AND JUSY GAVE ME A FREE DRINK AND SANDWICH WOW THEY…",3213
"3214","I may have overdone it at @starbucks this morning #Starbucks #coffee #cookie #sweet #fall… https://t.co/gxvZlJjHPR",3214
"3215","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3215
"3216","RT @visionofselena: Selena haters showing up at Starbucks after #NetNeutrality gets officially repealed. https://t.co/8QrQJ5XAF6",3216
"3217",".@lsud getting her #GoldCard #Birthday drink #icedPSL Happy Birthday! (@ Starbucks in Tehachapi, CA)… https://t.co/0rIA6UXTL8",3217
"3218","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3218
"3219","#GiveGood love Starbucks and what they are doing pay it forward",3219
"3220","#birthday free drink for me with @kpup59 #starbucks (@ Starbucks in Tehachapi, CA) https://t.co/wmnYJ9nCjP https://t.co/Mi4hMlDjT3",3220
"3221","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3221
"3222","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3222
"3223","RT @TrevorMoran: MY STARBUCKS BARISTAS ALL JUST SAID THEY LOVED MY SONG AND MUSIC VIDEO AND JUSY GAVE ME A FREE DRINK AND SANDWICH WOW THEY…",3223
"3224","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3224
"3225","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3225
"3226","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3226
"3227","RT @BTCbadBTCh: @descallan @2ez28u @nondualnelly I just save money for BTC rn. Like just decided to quit buying Starbucks and buy BTC inste…",3227
"3228","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3228
"3229","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3229
"3230","I saw the girl make my drink at Starbucks and now I don't want it.",3230
"3231","@descallan @2ez28u @nondualnelly I just save money for BTC rn. Like just decided to quit buying Starbucks and buy B… https://t.co/2MjRidJx1t",3231
"3232","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3232
"3233","@Starbucks seasonal frappes give me life ",3233
"3234","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3234
"3235","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3235
"3236","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3236
"3237","RT @YvetteZuni: a grown ass woman just cut me in the starbucks line! girl fuck you!",3237
"3238","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3238
"3239","#GiveGood  can't wait to give fam a little Starbucks for Christmas  #spoilers",3239
"3240","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3240
"3241","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3241
"3242","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3242
"3243","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3243
"3244","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3244
"3245","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3245
"3246","Never quite sure where to stand while waiting for my coffe at Starbucks ‍♂️",3246
"3247","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3247
"3248","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3248
"3249","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3249
"3250","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3250
"3251","@FlamebroilerCM &amp; @Starbucks for lunchhhhh",3251
"3252","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3252
"3253","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3253
"3254","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3254
"3255","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3255
"3256","RT @TrevorMoran: MY STARBUCKS BARISTAS ALL JUST SAID THEY LOVED MY SONG AND MUSIC VIDEO AND JUSY GAVE ME A FREE DRINK AND SANDWICH WOW THEY…",3256
"3257","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3257
"3258","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3258
"3259","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3259
"3260","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3260
"3261","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3261
"3262","RT @21Joseph: We’re going to the local Starbucks with a whiteboard and writing down our tweets bro https://t.co/B38MgBilvU",3262
"3263","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3263
"3264","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3264
"3265","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3265
"3266","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3266
"3267","RT @SoReIatable: ""Do you have a Starbucks card?""
""Do you have a My Kohl's Charge?""
""Do you have a Dick's ScoreCard?""
""Do you have an AE Rew…",3267
"3268","RT @ddlovato: On my way to perform at #JingleBall in Chicago tonight!! Thought maybe I'd stop by @Starbucks at Oak and Rush Street with my…",3268
